person_id,method,matched_frames,valid_points,mpjpe,median,p95,evaluation_protocol
48,extrinsic_r_average,1090,76300,0.0493597876397898,0.0404893085223509,0.1177235227274602,similarity_plus_hip_centering
50,extrinsic_r_average,1120,78400,0.0701322499914782,0.0594446924190876,0.1685895813573175,similarity_plus_hip_centering
57,extrinsic_r_average,1227,85890,0.0655860870023712,0.0567427887476936,0.1423927344295608,similarity_plus_hip_centering
71,extrinsic_r_average,1120,78400,0.0580975446903646,0.0479925592978611,0.138702425799976,similarity_plus_hip_centering
73,extrinsic_r_average,1113,77910,0.0576051477197775,0.047145678669789,0.1376145271472618,similarity_plus_hip_centering
84,extrinsic_r_average,1108,77560,0.0441498719721147,0.036350587576386,0.107634113501527,similarity_plus_hip_centering
86,extrinsic_r_average,1115,78050,0.0384686374410592,0.0343061969621393,0.0890432399387625,similarity_plus_hip_centering
88,extrinsic_r_average,962,67340,0.0671972074517475,0.0568246293588228,0.1469958032669067,similarity_plus_hip_centering
89,extrinsic_r_average,1108,77560,0.0593864226988962,0.0494740916798067,0.1514484247229337,similarity_plus_hip_centering
96,extrinsic_r_average,1110,77700,0.0530646004608951,0.0486860867234698,0.115829079361849,similarity_plus_hip_centering
98,extrinsic_r_average,1122,78540,0.0438690228996814,0.0366767448992777,0.1049517012969823,similarity_plus_hip_centering
1,extrinsic_r_average,955,66850,0.056578774741132,0.0468778603155278,0.144141052055889,similarity_plus_hip_centering
106,extrinsic_r_average,1121,78470,0.0768799635538791,0.0616268729978266,0.1864158337735431,similarity_plus_hip_centering
116,extrinsic_r_average,1153,80710,0.0609264234047955,0.0507278576860902,0.1422876298112916,similarity_plus_hip_centering
117,extrinsic_r_average,1114,77980,0.0612234271882255,0.0476291009887142,0.1576115657050436,similarity_plus_hip_centering
130,extrinsic_r_average,1117,78190,0.073194930038254,0.0577844707259769,0.1865129365466025,similarity_plus_hip_centering
136,extrinsic_r_average,949,66430,0.0656938045404988,0.0597902616171578,0.1393661821857585,similarity_plus_hip_centering
24,extrinsic_r_average,949,66430,0.0639137237583893,0.0521330597021527,0.1500602723512385,similarity_plus_hip_centering
36,extrinsic_r_average,1112,77840,0.0518173676651013,0.0453422266822278,0.1160469974683095,similarity_plus_hip_centering
49,extrinsic_r_average,1125,78750,0.0548354991111773,0.0466355880480554,0.1343406062535956,similarity_plus_hip_centering
51,extrinsic_r_average,1110,77700,0.0524036527160489,0.0420354781895817,0.1249538317734898,similarity_plus_hip_centering
52,extrinsic_r_average,1122,78540,0.051820662753342,0.0438016574916873,0.1238795477342134,similarity_plus_hip_centering
60,extrinsic_r_average,1123,78610,0.0627738610715542,0.0497805700997637,0.1648214711178484,similarity_plus_hip_centering
79,extrinsic_r_average,1115,78050,0.0553812675582353,0.0473270653490211,0.1334665169128003,similarity_plus_hip_centering
85,extrinsic_r_average,966,67620,0.0396973537870739,0.0320912006520952,0.1042443536140756,similarity_plus_hip_centering
10,extrinsic_r_quality_average,949,66430,0.0890443005380903,0.0668020356746188,0.2431785004973101,similarity_plus_hip_centering
100,extrinsic_r_quality_average,1112,77840,0.0482274635577964,0.0408037837725422,0.1076897833085088,similarity_plus_hip_centering
101,extrinsic_r_quality_average,977,68390,0.0436212480194672,0.0412563093105407,0.0920881812157657,similarity_plus_hip_centering
102,extrinsic_r_quality_average,1114,77980,0.0465710148115314,0.0405399477404197,0.1034499213730501,similarity_plus_hip_centering
103,extrinsic_r_quality_average,971,67970,0.0682864030502549,0.0560179429210308,0.1786818030949033,similarity_plus_hip_centering
104,extrinsic_r_quality_average,1083,75810,0.0521760998010651,0.0461446379006448,0.1095050521267987,similarity_plus_hip_centering
105,extrinsic_r_quality_average,1278,89460,0.0604006218611468,0.0497958659012491,0.1550381479138691,similarity_plus_hip_centering
108,extrinsic_r_quality_average,1123,78610,0.0715598817610512,0.0578579879381904,0.1824119169633921,similarity_plus_hip_centering
109,extrinsic_r_quality_average,1145,80150,0.0951912329082055,0.0837836056871827,0.2096673023775609,similarity_plus_hip_centering
11,extrinsic_r_quality_average,1116,78120,0.0617970190513399,0.0554103851418946,0.1333124482349115,similarity_plus_hip_centering
110,extrinsic_r_quality_average,1113,77910,0.057330137092315,0.04739169693077,0.1429809102943694,similarity_plus_hip_centering
111,extrinsic_r_quality_average,1106,77420,0.0779756359836434,0.0633877605396274,0.1856978681514413,similarity_plus_hip_centering
112,extrinsic_r_quality_average,1127,78890,0.0564065697583838,0.0481328416813737,0.1289532500783406,similarity_plus_hip_centering
113,extrinsic_r_quality_average,1123,78610,0.0458480432013631,0.0380100448145992,0.1173775948885328,similarity_plus_hip_centering
114,extrinsic_r_quality_average,1431,100170,0.057684301311404,0.0499389552340574,0.1313696151075549,similarity_plus_hip_centering
115,extrinsic_r_quality_average,1141,79870,0.0624994361141054,0.0500322917298172,0.1566067784297022,similarity_plus_hip_centering
119,extrinsic_r_quality_average,968,67760,0.069624122879162,0.0542358848141835,0.1801274299847905,similarity_plus_hip_centering
120,extrinsic_r_quality_average,957,66990,0.086080215500125,0.066971120433471,0.209845021969978,similarity_plus_hip_centering
121,extrinsic_r_quality_average,964,67480,0.0977375317571119,0.0707011613428963,0.2579506560888696,similarity_plus_hip_centering
122,extrinsic_r_quality_average,1110,77700,0.0659116677231143,0.0545700933489097,0.1473224713578954,similarity_plus_hip_centering
124,extrinsic_r_quality_average,1100,77000,0.0640773456315843,0.0449327908401686,0.1804466912220867,similarity_plus_hip_centering
125,extrinsic_r_quality_average,955,66850,0.0822835815914858,0.0643277939055706,0.2049543986459241,similarity_plus_hip_centering
127,extrinsic_r_quality_average,957,66990,0.0733333555903444,0.055506967667912,0.1901408150309458,similarity_plus_hip_centering
128,extrinsic_r_quality_average,967,67690,0.1289648092892292,0.089804949100886,0.3535065089468195,similarity_plus_hip_centering
129,extrinsic_r_quality_average,1107,77490,0.0820271597614582,0.0657058675081091,0.1968407048088457,similarity_plus_hip_centering
131,extrinsic_r_quality_average,1112,77840,0.0619068919821367,0.0517925409841731,0.1494797618969245,similarity_plus_hip_centering
132,extrinsic_r_quality_average,1114,77980,0.0796806053301328,0.0679146849450537,0.1831290502151444,similarity_plus_hip_centering
133,extrinsic_r_quality_average,1119,78330,0.0832607785735509,0.0633671842243761,0.2229809893835829,similarity_plus_hip_centering
134,extrinsic_r_quality_average,1123,78610,0.0829910551736164,0.0665175367768877,0.1973529553933391,similarity_plus_hip_centering
138,extrinsic_r_quality_average,1120,78400,0.062080555148311,0.0510160373383895,0.1468665004129761,similarity_plus_hip_centering
14,extrinsic_r_quality_average,946,66220,0.0525798243071729,0.0438142565344769,0.12796808393591,similarity_plus_hip_centering
15,extrinsic_r_quality_average,1104,77280,0.0565620980048645,0.0470847409300565,0.1370942173548274,similarity_plus_hip_centering
16,extrinsic_r_quality_average,960,67200,0.0836671338601883,0.0677685060698388,0.2162647884778762,similarity_plus_hip_centering
18,extrinsic_r_quality_average,1109,77630,0.0578898850807073,0.0492530392272353,0.1335407171892373,similarity_plus_hip_centering
19,extrinsic_r_quality_average,955,66850,0.064666443422407,0.0565101417237866,0.1433161609386749,similarity_plus_hip_centering
2,extrinsic_r_quality_average,1114,77980,0.063026372288621,0.0512453233579898,0.1573348895903366,similarity_plus_hip_centering
20,extrinsic_r_quality_average,1129,79030,0.0669193541653281,0.0579236315153707,0.1527852902768793,similarity_plus_hip_centering
21,extrinsic_r_quality_average,964,67480,0.0635432489430808,0.0528791813291458,0.1471629292396821,similarity_plus_hip_centering
22,extrinsic_r_quality_average,953,66710,0.0656223575325855,0.049835676356587,0.174762123673493,similarity_plus_hip_centering
25,extrinsic_r_quality_average,1128,78960,0.0749799322787372,0.0593591290760214,0.1967325769322665,similarity_plus_hip_centering
26,extrinsic_r_quality_average,961,67270,0.0570356653933621,0.0495374757929056,0.1250856490286913,similarity_plus_hip_centering
28,extrinsic_r_quality_average,1124,78680,0.0667554662330839,0.0550100991562683,0.165304860415744,similarity_plus_hip_centering
29,extrinsic_r_quality_average,1112,77840,0.0504688056062376,0.0427073283001818,0.1151340109196065,similarity_plus_hip_centering
3,extrinsic_r_quality_average,1119,78330,0.1037165646805952,0.0894223694686301,0.2371694603131176,similarity_plus_hip_centering
30,extrinsic_r_quality_average,1119,78330,0.0735096022636013,0.0599832815085422,0.1683152327875121,similarity_plus_hip_centering
33,extrinsic_r_quality_average,958,67060,0.0678059631520655,0.0538223676458717,0.1684824412091361,similarity_plus_hip_centering
35,extrinsic_r_quality_average,1117,78190,0.0583338336572364,0.050480842882553,0.1309325194689913,similarity_plus_hip_centering
39,extrinsic_r_quality_average,1028,71960,0.0541235377055241,0.0416114536068846,0.1413520892339631,similarity_plus_hip_centering
4,extrinsic_r_quality_average,1145,80150,0.071706570062594,0.0563898677939919,0.1831888147348541,similarity_plus_hip_centering
40,extrinsic_r_quality_average,1128,78960,0.0784909073132575,0.0640588898932954,0.202141327624321,similarity_plus_hip_centering
41,extrinsic_r_quality_average,1195,83650,0.0470967420743196,0.0382310600510155,0.1220419739663274,similarity_plus_hip_centering
42,extrinsic_r_quality_average,1115,78050,0.0560642581773955,0.0450010702927669,0.1445150712793926,similarity_plus_hip_centering
43,extrinsic_r_quality_average,1123,78610,0.0840822460467011,0.0663390108530361,0.2189066552033352,similarity_plus_hip_centering
44,extrinsic_r_quality_average,1133,79310,0.0630434252499183,0.0494112468836996,0.1580284010832403,similarity_plus_hip_centering
46,extrinsic_r_quality_average,1116,78120,0.0640209186506914,0.0542664643771537,0.14100891967168,similarity_plus_hip_centering
47,extrinsic_r_quality_average,1118,78260,0.0533787373782368,0.0465385222098468,0.1148540903829828,similarity_plus_hip_centering
5,extrinsic_r_quality_average,1110,77700,0.0518538368972523,0.0429281134028561,0.1278335006545803,similarity_plus_hip_centering
53,extrinsic_r_quality_average,961,67270,0.0568053637717564,0.0444358565674989,0.1522874115305296,similarity_plus_hip_centering
54,extrinsic_r_quality_average,1119,78330,0.0589217614077973,0.0493649121478726,0.1378577543304864,similarity_plus_hip_centering
55,extrinsic_r_quality_average,1116,78120,0.0556488206329943,0.04782904837965,0.1217379786505163,similarity_plus_hip_centering
56,extrinsic_r_quality_average,1094,76580,0.0595959440046892,0.0510369578440582,0.1323467487298912,similarity_plus_hip_centering
58,extrinsic_r_quality_average,1112,77840,0.0633300491445092,0.0467004454437331,0.162299431976756,similarity_plus_hip_centering
59,extrinsic_r_quality_average,1075,75250,0.0657167811796417,0.0575135292669032,0.1456414604641741,similarity_plus_hip_centering
6,extrinsic_r_quality_average,1113,77910,0.0746273509586383,0.0559211179623282,0.2158486011823459,similarity_plus_hip_centering
61,extrinsic_r_quality_average,948,66360,0.0996082650371619,0.0819047600099044,0.2528132134501394,similarity_plus_hip_centering
62,extrinsic_r_quality_average,946,66220,0.0812172758683892,0.064726597114079,0.1988762328430586,similarity_plus_hip_centering
63,extrinsic_r_quality_average,1114,77980,0.0878584243105746,0.0711340975608171,0.2182212342913826,similarity_plus_hip_centering
64,extrinsic_r_quality_average,1121,78470,0.0813695440275257,0.0674734880450542,0.1939036973998885,similarity_plus_hip_centering
65,extrinsic_r_quality_average,1124,78680,0.0616023628326291,0.0521568752949077,0.1309862480488835,similarity_plus_hip_centering
66,extrinsic_r_quality_average,965,67550,0.1025434697628257,0.0878278637313857,0.2338011135879867,similarity_plus_hip_centering
67,extrinsic_r_quality_average,1115,78050,0.0579178730913542,0.0475430972366456,0.1405618524653182,similarity_plus_hip_centering
68,extrinsic_r_quality_average,967,67690,0.0422496329471037,0.0374963674200881,0.0901915252164137,similarity_plus_hip_centering
69,extrinsic_r_quality_average,961,67270,0.0562143612467012,0.0416832848219138,0.1471150659736561,similarity_plus_hip_centering
7,extrinsic_r_quality_average,954,66780,0.0804645362873665,0.0634486670174555,0.2111220609931758,similarity_plus_hip_centering
70,extrinsic_r_quality_average,1128,78960,0.0530121085176387,0.0430922027393955,0.1288449168693238,similarity_plus_hip_centering
72,extrinsic_r_quality_average,1112,77840,0.0516587492916383,0.0437192492869893,0.1194879494046151,similarity_plus_hip_centering
74,extrinsic_r_quality_average,1126,78820,0.0662367286571963,0.0581751588904948,0.149978041918041,similarity_plus_hip_centering
75,extrinsic_r_quality_average,1117,78190,0.0521008220970009,0.0428550156341147,0.128037081756881,similarity_plus_hip_centering
76,extrinsic_r_quality_average,1060,74200,0.0515478381143068,0.0400655821626167,0.1238242037775603,similarity_plus_hip_centering
77,extrinsic_r_quality_average,1119,78330,0.0503108987126008,0.044377578707314,0.1145538174787255,similarity_plus_hip_centering
78,extrinsic_r_quality_average,957,66990,0.0543799903755458,0.0491335156575842,0.1149441364474423,similarity_plus_hip_centering
8,extrinsic_r_quality_average,1136,79520,0.0534938881759797,0.0456130545632915,0.1232633187701606,similarity_plus_hip_centering
80,extrinsic_r_quality_average,1102,77140,0.0640035239287079,0.0521816690199435,0.1564212429898074,similarity_plus_hip_centering
81,extrinsic_r_quality_average,1118,78260,0.0708609749049725,0.057830476234961,0.169877199575285,similarity_plus_hip_centering
82,extrinsic_r_quality_average,1111,77770,0.0488453854881315,0.0399805812735118,0.1204011947144075,similarity_plus_hip_centering
83,extrinsic_r_quality_average,1119,78330,0.0677168809819669,0.0550612900563855,0.1766600033143258,similarity_plus_hip_centering
87,extrinsic_r_quality_average,1168,81760,0.0473927974236714,0.0389484793045962,0.1084871671252191,similarity_plus_hip_centering
9,extrinsic_r_quality_average,1114,77980,0.0542728771906583,0.0447176959524934,0.1354249145053792,similarity_plus_hip_centering
90,extrinsic_r_quality_average,959,67130,0.0546880741375199,0.0460947790066392,0.1241203319701491,similarity_plus_hip_centering
91,extrinsic_r_quality_average,1113,77910,0.0405114945951659,0.036522950632576,0.0886185017347982,similarity_plus_hip_centering
92,extrinsic_r_quality_average,1119,78330,0.0553569583553001,0.0449424494790492,0.1408378111114998,similarity_plus_hip_centering
93,extrinsic_r_quality_average,1111,77770,0.0876760875013549,0.0725431277165538,0.2092904919045782,similarity_plus_hip_centering
94,extrinsic_r_quality_average,1123,78610,0.0591902289809925,0.0542727429086699,0.128434464495024,similarity_plus_hip_centering
95,extrinsic_r_quality_average,1109,77630,0.042325472978569,0.0336632040336295,0.1050164340094914,similarity_plus_hip_centering
97,extrinsic_r_quality_average,1107,77490,0.0433419678884929,0.0365134993266305,0.0981258938713287,similarity_plus_hip_centering
99,extrinsic_r_quality_average,1111,77770,0.0433091822986819,0.0362442140958902,0.0952618696325305,similarity_plus_hip_centering
107,extrinsic_r_quality_average,946,66220,0.0514013472952112,0.0382822696124351,0.1524928209807467,similarity_plus_hip_centering
118,extrinsic_r_quality_average,1114,77980,0.0567359835806789,0.0443967948444994,0.1409901696195497,similarity_plus_hip_centering
12,extrinsic_r_quality_average,955,66850,0.0633757275722222,0.048177405365623,0.1756331229842729,similarity_plus_hip_centering
123,extrinsic_r_quality_average,1114,77980,0.0957734175380132,0.0740244763461204,0.2455245532522187,similarity_plus_hip_centering
126,extrinsic_r_quality_average,1130,79100,0.1046266946667865,0.0752002649891423,0.2827025062704094,similarity_plus_hip_centering
13,extrinsic_r_quality_average,967,67690,0.0842625105825101,0.0707862302960313,0.2083191314772107,similarity_plus_hip_centering
137,extrinsic_r_quality_average,1112,77840,0.045248766730807,0.0385604442518728,0.107092051667293,similarity_plus_hip_centering
17,extrinsic_r_quality_average,1042,72940,0.0570508474690297,0.0471253213567598,0.1378400738945129,similarity_plus_hip_centering
23,extrinsic_r_quality_average,960,67200,0.0768367555261325,0.0616040309702417,0.2078446680579873,similarity_plus_hip_centering
27,extrinsic_r_quality_average,1132,79240,0.054207300209093,0.0431477284298993,0.1431189239495172,similarity_plus_hip_centering
31,extrinsic_r_quality_average,958,67060,0.0637742261727025,0.0478692804340697,0.1671141838584548,similarity_plus_hip_centering
32,extrinsic_r_quality_average,954,66780,0.0692984195984061,0.0545710163008381,0.1737527135101022,similarity_plus_hip_centering
34,extrinsic_r_quality_average,960,67200,0.0684266048544006,0.0569386829289746,0.1589168354770201,similarity_plus_hip_centering
37,extrinsic_r_quality_average,943,66010,0.0627357376981748,0.0489805249738248,0.1534022396263643,similarity_plus_hip_centering
38,extrinsic_r_quality_average,952,66640,0.0607383348577039,0.0454564362608158,0.1618522669462559,similarity_plus_hip_centering
45,extrinsic_r_quality_average,1123,78610,0.0529217048216855,0.0443509748749518,0.1171505921785439,similarity_plus_hip_centering
48,extrinsic_r_quality_average,1090,76300,0.0496027361544506,0.0408721492744723,0.1161204990083793,similarity_plus_hip_centering
50,extrinsic_r_quality_average,1120,78400,0.074237580901279,0.0609705392192805,0.1932160351226447,similarity_plus_hip_centering
57,extrinsic_r_quality_average,1227,85890,0.066335765913506,0.0567092951094892,0.1464886104924702,similarity_plus_hip_centering
71,extrinsic_r_quality_average,1120,78400,0.0595304595273672,0.0483159223702971,0.1449994250509165,similarity_plus_hip_centering
73,extrinsic_r_quality_average,1113,77910,0.0592006664279874,0.049149251650058,0.133021446734056,similarity_plus_hip_centering
84,extrinsic_r_quality_average,1108,77560,0.0454901017873042,0.0372645201256275,0.1101143933955569,similarity_plus_hip_centering
86,extrinsic_r_quality_average,1115,78050,0.0390963608185223,0.0349696841255193,0.0872100653520802,similarity_plus_hip_centering
88,extrinsic_r_quality_average,962,67340,0.0702369174689353,0.0596888461014585,0.1553105146783516,similarity_plus_hip_centering
89,extrinsic_r_quality_average,1108,77560,0.0589530238069636,0.0487427847452048,0.1438697053295684,similarity_plus_hip_centering
96,extrinsic_r_quality_average,1110,77700,0.0536829006729633,0.0484568832450341,0.1172334707383027,similarity_plus_hip_centering
98,extrinsic_r_quality_average,1122,78540,0.0446655974047371,0.0379178668586036,0.1053800913248541,similarity_plus_hip_centering
1,extrinsic_r_quality_average,955,66850,0.0579204531554909,0.0476486184760448,0.1405851844816641,similarity_plus_hip_centering
106,extrinsic_r_quality_average,1121,78470,0.0774503791266977,0.0620212292576599,0.1901732838643276,similarity_plus_hip_centering
116,extrinsic_r_quality_average,1153,80710,0.0613109376821634,0.0507028013200776,0.1421780967512289,similarity_plus_hip_centering
117,extrinsic_r_quality_average,1114,77980,0.0610914745638151,0.0471044359517683,0.1579592052836927,similarity_plus_hip_centering
130,extrinsic_r_quality_average,1117,78190,0.0744724003608544,0.0577586242149948,0.1931819575945779,similarity_plus_hip_centering
136,extrinsic_r_quality_average,949,66430,0.0657940332359958,0.0593662526651709,0.1397330646559518,similarity_plus_hip_centering
24,extrinsic_r_quality_average,949,66430,0.0636622298418521,0.0518209374228116,0.1507673253166448,similarity_plus_hip_centering
36,extrinsic_r_quality_average,1112,77840,0.0542774835552459,0.045993238906159,0.1238315798200126,similarity_plus_hip_centering
49,extrinsic_r_quality_average,1125,78750,0.054068852390943,0.0462899104706362,0.1293829659191135,similarity_plus_hip_centering
51,extrinsic_r_quality_average,1110,77700,0.053586829649586,0.0419084914174739,0.1342826289149016,similarity_plus_hip_centering
52,extrinsic_r_quality_average,1122,78540,0.053336284095645,0.0432060387518572,0.1307317503578846,similarity_plus_hip_centering
60,extrinsic_r_quality_average,1123,78610,0.0613812298875395,0.0488225239178674,0.1564343779100093,similarity_plus_hip_centering
79,extrinsic_r_quality_average,1115,78050,0.0553685025606445,0.0476097118566083,0.1284347412986858,similarity_plus_hip_centering
85,extrinsic_r_quality_average,966,67620,0.040612823180568,0.0325372642308519,0.1060970146480295,similarity_plus_hip_centering
